date,file,Car,Motorcycle,Autorickshaw,Pedestrian
2025-04-04_09-25-47.262-0-280,00001055.jpeg,2,0,0,0
2025-04-04_09-25-47.262-0-280,00001105.jpeg,1,0,1,0
2025-04-04_09-25-47.262-0-280,00001155.jpeg,2,0,0,0
2025-04-04_09-25-47.262-0-280,00001205.jpeg,2,0,0,0
2025-04-04_09-25-47.262-0-280,00001260.jpeg,1,0,1,0
2025-04-04_09-25-47.262-0-280,00001310.jpeg,0,0,0,0
2025-04-04_09-25-47.262-0-280,00001360.jpeg,0,0,1,0
2025-04-04_09-25-47.262-0-280,00001410.jpeg,0,0,0,0
2025-04-04_09-25-47.262-0-280,00001460.jpeg,1,0,0,0
2025-04-04_09-25-47.262-0-280,00001515.jpeg,1,0,0,0
2025-04-04_09-25-47.262-0-280,00001565.jpeg,2,0,0,0
2025-04-04_09-25-47.262-0-280,00001615.jpeg,2,0,0,0
2025-04-04_09-25-47.262-0-280,00001665.jpeg,2,0,0,0
2025-04-04_09-25-47.262-0-280,00001720.jpeg,3,0,0,0
2025-04-04_09-25-47.262-0-280,00001770.jpeg,2,0,0,0
2025-04-04_09-25-47.262-0-280,00001820.jpeg,2,0,0,0
2025-04-04_09-25-47.262-0-280,00001870.jpeg,6,0,1,0
2025-04-04_09-25-47.262-0-280,00001925.jpeg,2,0,1,0
2025-04-04_09-25-47.262-0-280,00001975.jpeg,2,0,0,0
2025-04-04_09-25-47.262-0-280,00002025.jpeg,0,0,1,0
2025-04-04_09-25-47.262-0-280,00002075.jpeg,0,0,1,0
2025-04-04_09-25-47.262-0-280,00002130.jpeg,2,0,1,0
2025-04-04_09-25-47.262-0-280,00002180.jpeg,1,0,1,0
2025-04-04_09-25-47.262-0-280,00002230.jpeg,0,0,1,1
2025-04-04_09-25-47.262-0-280,00002280.jpeg,1,0,1,0
2025-04-04_09-25-47.262-0-280,00002335.jpeg,1,0,1,0
2025-04-04_09-25-47.262-0-280,00002385.jpeg,4,0,1,0
2025-04-04_09-25-47.262-0-280,00002435.jpeg,5,0,0,0
2025-04-04_09-25-47.262-0-280,00002485.jpeg,4,0,1,0
2025-04-04_09-25-47.262-0-280,00002540.jpeg,2,0,0,0
2025-04-04_09-25-47.262-0-280,00002590.jpeg,3,0,0,0
2025-04-04_09-25-47.262-0-280,00002640.jpeg,1,0,0,0
2025-04-04_09-25-47.262-0-280,00002690.jpeg,1,0,0,0
2025-04-04_09-25-47.262-0-280,00003165.jpeg,1,0,0,0
2025-04-04_09-25-47.262-0-280,00003215.jpeg,1,0,0,0
2025-04-04_09-25-47.262-0-280,00003265.jpeg,2,0,0,0
2025-04-04_09-25-47.262-0-280,00003315.jpeg,1,0,0,0
2025-04-04_09-25-47.262-0-280,00003370.jpeg,3,0,0,0
2025-04-04_09-25-47.262-0-280,00003420.jpeg,1,0,1,0
2025-04-04_09-25-47.262-0-280,00003470.jpeg,0,0,1,0
2025-04-04_09-25-47.262-0-280,00003520.jpeg,1,0,1,0
2025-04-04_09-25-47.262-0-280,00003575.jpeg,1,0,1,0
2025-04-04_09-25-47.262-0-280,00003625.jpeg,1,0,0,0
2025-04-04_09-25-47.262-0-280,00003675.jpeg,1,0,1,0
2025-04-04_09-25-47.262-0-280,00003725.jpeg,2,0,0,0
2025-04-04_09-25-47.262-0-280,00003780.jpeg,1,0,0,0
2025-04-04_09-25-47.262-0-280,00003830.jpeg,1,0,1,0
2025-04-04_09-25-47.262-0-280,00003880.jpeg,1,0,1,0
2025-04-04_09-25-47.262-0-280,00003930.jpeg,1,0,1,0
2025-04-04_09-25-47.262-0-280,00003980.jpeg,3,0,1,0
2025-04-04_09-25-47.262-0-280,00004245.jpeg,3,0,0,0
2025-04-04_09-25-47.262-0-280,00004295.jpeg,1,0,0,0
2025-04-04_09-25-47.262-0-280,00004345.jpeg,2,0,0,0
2025-04-04_09-25-47.262-0-280,00004395.jpeg,2,0,1,0
2025-04-04_09-25-47.262-0-280,00004450.jpeg,2,0,0,0
2025-04-04_09-25-47.262-0-280,00004500.jpeg,1,0,0,0
2025-04-04_09-25-47.262-0-280,00004550.jpeg,2,0,0,0
2025-04-04_09-25-47.262-0-280,00004600.jpeg,3,0,0,0
2025-04-04_09-25-47.262-0-280,00005075.jpeg,5,0,1,0
2025-04-04_09-25-47.262-0-280,00005125.jpeg,4,0,1,0
2025-04-04_09-25-47.262-0-280,00005175.jpeg,2,0,1,0
2025-04-04_09-25-47.262-0-280,00005225.jpeg,3,0,2,0
2025-04-04_11-03-27.513-0-1170,00000030.jpeg,3,0,0,0
2025-04-04_11-03-27.513-0-1170,00000080.jpeg,4,0,0,0
2025-04-04_11-03-27.513-0-1170,00000130.jpeg,2,0,1,0
2025-04-04_11-03-27.513-0-1170,00000180.jpeg,3,0,0,0
2025-04-04_11-03-27.513-0-1170,00000235.jpeg,3,0,1,0
2025-04-04_11-03-27.513-0-1170,00000285.jpeg,4,0,1,2
2025-04-04_11-03-27.513-0-1170,00000335.jpeg,0,0,2,0
2025-04-04_11-03-27.513-0-1170,00000385.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00000440.jpeg,3,0,1,0
2025-04-04_11-03-27.513-0-1170,00000490.jpeg,2,0,1,0
2025-04-04_11-03-27.513-0-1170,00000540.jpeg,2,0,1,0
2025-04-04_11-03-27.513-0-1170,00000590.jpeg,3,0,1,0
2025-04-04_11-03-27.513-0-1170,00000645.jpeg,1,0,1,0
2025-04-04_11-03-27.513-0-1170,00000695.jpeg,2,0,2,0
2025-04-04_11-03-27.513-0-1170,00000745.jpeg,1,0,1,0
2025-04-04_11-03-27.513-0-1170,00000795.jpeg,0,0,1,0
2025-04-04_11-03-27.513-0-1170,00000850.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00000900.jpeg,2,0,0,0
2025-04-04_11-03-27.513-0-1170,00000950.jpeg,2,0,1,0
2025-04-04_11-03-27.513-0-1170,00001000.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00001055.jpeg,2,0,0,0
2025-04-04_11-03-27.513-0-1170,00001105.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00001155.jpeg,2,0,0,0
2025-04-04_11-03-27.513-0-1170,00001205.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00001470.jpeg,1,0,1,0
2025-04-04_11-03-27.513-0-1170,00001520.jpeg,6,0,1,0
2025-04-04_11-03-27.513-0-1170,00001570.jpeg,3,0,0,0
2025-04-04_11-03-27.513-0-1170,00001620.jpeg,3,0,0,0
2025-04-04_11-03-27.513-0-1170,00001670.jpeg,2,0,1,0
2025-04-04_11-03-27.513-0-1170,00001725.jpeg,2,0,0,0
2025-04-04_11-03-27.513-0-1170,00001775.jpeg,2,1,0,1
2025-04-04_11-03-27.513-0-1170,00001825.jpeg,2,1,0,1
2025-04-04_11-03-27.513-0-1170,00001875.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00001930.jpeg,0,1,0,1
2025-04-04_11-03-27.513-0-1170,00001980.jpeg,1,0,1,0
2025-04-04_11-03-27.513-0-1170,00002030.jpeg,3,0,1,0
2025-04-04_11-03-27.513-0-1170,00002080.jpeg,1,0,1,0
2025-04-04_11-03-27.513-0-1170,00002345.jpeg,3,1,0,1
2025-04-04_11-03-27.513-0-1170,00002395.jpeg,2,2,0,4
2025-04-04_11-03-27.513-0-1170,00002445.jpeg,2,0,1,0
2025-04-04_11-03-27.513-0-1170,00002495.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00002550.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00002600.jpeg,2,0,0,0
2025-04-04_11-03-27.513-0-1170,00002650.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00002700.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00002755.jpeg,0,0,1,0
2025-04-04_11-03-27.513-0-1170,00002805.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00002855.jpeg,3,0,0,0
2025-04-04_11-03-27.513-0-1170,00002905.jpeg,2,0,0,0
2025-04-04_11-03-27.513-0-1170,00002960.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00003010.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00003060.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00003110.jpeg,2,0,0,0
2025-04-04_11-03-27.513-0-1170,00003375.jpeg,2,0,0,0
2025-04-04_11-03-27.513-0-1170,00003425.jpeg,2,0,0,0
2025-04-04_11-03-27.513-0-1170,00003475.jpeg,2,0,0,2
2025-04-04_11-03-27.513-0-1170,00003525.jpeg,2,0,2,0
2025-04-04_11-03-27.513-0-1170,00003790.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00003840.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00003890.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00003940.jpeg,1,0,2,0
2025-04-04_11-03-27.513-0-1170,00003995.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00004045.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00004095.jpeg,4,0,0,0
2025-04-04_11-03-27.513-0-1170,00004145.jpeg,2,0,0,0
2025-04-04_11-03-27.513-0-1170,00004200.jpeg,1,1,0,1
2025-04-04_11-03-27.513-0-1170,00004250.jpeg,2,0,0,1
2025-04-04_11-03-27.513-0-1170,00004300.jpeg,2,0,1,0
2025-04-04_11-03-27.513-0-1170,00004350.jpeg,3,0,1,0
2025-04-04_11-03-27.513-0-1170,00004400.jpeg,5,0,0,1
2025-04-04_11-03-27.513-0-1170,00004455.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00004505.jpeg,0,1,0,1
2025-04-04_11-03-27.513-0-1170,00004555.jpeg,0,2,0,3
2025-04-04_11-03-27.513-0-1170,00004605.jpeg,0,0,1,0
2025-04-04_11-03-27.513-0-1170,00005080.jpeg,1,0,1,0
2025-04-04_11-03-27.513-0-1170,00005130.jpeg,1,0,2,0
2025-04-04_11-03-27.513-0-1170,00005180.jpeg,3,0,0,0
2025-04-04_11-03-27.513-0-1170,00005230.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00005285.jpeg,2,0,0,0
2025-04-04_11-03-27.513-0-1170,00005335.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00005385.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00005435.jpeg,1,0,1,0
2025-04-04_11-03-27.513-0-1170,00005700.jpeg,0,0,0,1
2025-04-04_11-03-27.513-0-1170,00005750.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00005800.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00005850.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00005905.jpeg,2,0,0,0
2025-04-04_11-03-27.513-0-1170,00005955.jpeg,3,0,1,0
2025-04-04_11-03-27.513-0-1170,00006005.jpeg,0,0,1,0
2025-04-04_11-03-27.513-0-1170,00006055.jpeg,0,0,1,0
2025-04-04_11-03-27.513-0-1170,00006110.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00006160.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00006210.jpeg,2,0,0,0
2025-04-04_11-03-27.513-0-1170,00006260.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00006525.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00006575.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00006625.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00006675.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00006730.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00006780.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00006830.jpeg,2,0,0,0
2025-04-04_11-03-27.513-0-1170,00006880.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00006935.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00006985.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00007035.jpeg,0,0,1,0
2025-04-04_11-03-27.513-0-1170,00007085.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00007140.jpeg,3,0,0,0
2025-04-04_11-03-27.513-0-1170,00007190.jpeg,3,0,1,0
2025-04-04_11-03-27.513-0-1170,00007240.jpeg,1,0,1,0
2025-04-04_11-03-27.513-0-1170,00007290.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00007340.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00007395.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00007445.jpeg,0,0,1,0
2025-04-04_11-03-27.513-0-1170,00007495.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00007545.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00007600.jpeg,2,0,0,0
2025-04-04_11-03-27.513-0-1170,00007650.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00007700.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00007750.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00007805.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00007855.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00007905.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00007955.jpeg,0,0,1,0
2025-04-04_11-03-27.513-0-1170,00008010.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00008060.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00008110.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00008160.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00008425.jpeg,2,0,2,0
2025-04-04_11-03-27.513-0-1170,00008475.jpeg,2,0,2,0
2025-04-04_11-03-27.513-0-1170,00008525.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00008575.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00008630.jpeg,2,0,0,0
2025-04-04_11-03-27.513-0-1170,00008680.jpeg,3,0,0,0
2025-04-04_11-03-27.513-0-1170,00008730.jpeg,2,0,0,0
2025-04-04_11-03-27.513-0-1170,00008780.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00008835.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00008885.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00008935.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00008985.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00009250.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00009300.jpeg,4,0,1,0
2025-04-04_11-03-27.513-0-1170,00009350.jpeg,1,0,1,0
2025-04-04_11-03-27.513-0-1170,00009400.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00009455.jpeg,2,0,0,0
2025-04-04_11-03-27.513-0-1170,00009505.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00009555.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00009605.jpeg,2,0,0,0
2025-04-04_11-03-27.513-0-1170,00009660.jpeg,2,0,0,0
2025-04-04_11-03-27.513-0-1170,00009710.jpeg,1,0,1,0
2025-04-04_11-03-27.513-0-1170,00009760.jpeg,3,0,0,0
2025-04-04_11-03-27.513-0-1170,00009810.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00009860.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00009915.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00009965.jpeg,0,0,1,0
2025-04-04_11-03-27.513-0-1170,00010015.jpeg,0,0,2,0
2025-04-04_11-03-27.513-0-1170,00010065.jpeg,0,0,2,1
2025-04-04_11-03-27.513-0-1170,00010330.jpeg,0,0,1,0
2025-04-04_11-03-27.513-0-1170,00010380.jpeg,2,0,0,0
2025-04-04_11-03-27.513-0-1170,00010430.jpeg,2,0,0,0
2025-04-04_11-03-27.513-0-1170,00010480.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00010535.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00010585.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00010635.jpeg,1,0,1,0
2025-04-04_11-03-27.513-0-1170,00010685.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00010950.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00011000.jpeg,5,0,1,0
2025-04-04_11-03-27.513-0-1170,00011050.jpeg,1,0,1,0
2025-04-04_11-03-27.513-0-1170,00011100.jpeg,2,0,1,0
2025-04-04_11-03-27.513-0-1170,00011155.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00011205.jpeg,1,0,0,0
2025-04-04_11-03-27.513-0-1170,00011255.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00011305.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00011360.jpeg,3,0,0,0
2025-04-04_11-03-27.513-0-1170,00011410.jpeg,2,0,0,0
2025-04-04_11-03-27.513-0-1170,00011460.jpeg,2,0,2,0
2025-04-04_11-03-27.513-0-1170,00011510.jpeg,1,0,1,0
2025-04-04_11-03-27.513-0-1170,00011565.jpeg,2,0,2,0
2025-04-04_11-03-27.513-0-1170,00011615.jpeg,0,0,0,0
2025-04-04_11-03-27.513-0-1170,00011665.jpeg,1,0,0,0
2025-03-24_20-28-03.379,00000020.jpeg,0,0,1,0
2025-03-24_20-28-03.379,00000070.jpeg,1,0,1,2
2025-03-24_20-28-03.379,00000120.jpeg,0,0,1,2
2025-03-24_20-28-03.379,00000170.jpeg,1,0,1,2
2025-02-27_16-03-01.687-0-83,00000015.jpeg,1,1,1,2
2025-02-27_16-03-01.687-0-83,00000065.jpeg,1,0,0,0
2025-02-27_16-03-01.687-0-83,00000115.jpeg,4,1,0,0
2025-02-27_16-03-01.687-0-83,00000165.jpeg,4,1,0,1
2025-02-27_16-03-01.687-0-83,00000310.jpeg,1,0,0,1
2025-02-27_16-03-01.687-0-83,00000360.jpeg,2,1,0,1
2025-02-27_16-03-01.687-0-83,00000410.jpeg,6,1,1,1
2025-02-27_16-03-01.687-0-83,00000460.jpeg,3,2,0,3
2025-02-27_16-03-01.687-0-83,00000605.jpeg,4,3,0,2
2025-02-27_16-03-01.687-0-83,00000655.jpeg,6,0,0,1
2025-02-27_16-03-01.687-0-83,00000705.jpeg,6,1,0,1
2025-02-27_16-03-01.687-0-83,00000755.jpeg,8,3,1,5
2025-03-13_20-43-24.371,00000210.jpeg,1,0,0,1
2025-03-13_20-43-24.371,00000260.jpeg,1,0,0,0
2025-03-13_20-43-24.371,00000310.jpeg,1,0,0,0
2025-03-13_20-43-24.371,00000360.jpeg,1,0,0,0
2025-03-13_20-43-24.371,00000410.jpeg,1,0,0,0
2025-03-13_20-43-24.371,00000465.jpeg,1,0,0,0
2025-03-13_20-43-24.371,00000515.jpeg,1,0,0,2
2025-03-13_20-43-24.371,00000565.jpeg,1,0,0,1
2025-03-13_20-43-24.371,00000615.jpeg,1,0,0,0
2025-03-27_13-35-04.289-5340-5397,00000460.jpeg,3,1,1,3
2025-03-27_13-35-04.289-5340-5397,00000510.jpeg,3,0,2,2
2025-03-27_13-35-04.289-5340-5397,00000560.jpeg,5,0,3,1
2025-03-17_14-36-41.960-0-143,00000250.jpeg,0,0,0,0
2025-03-17_14-36-41.960-0-143,00000300.jpeg,1,0,0,0
2025-03-17_14-36-41.960-0-143,00000350.jpeg,1,0,0,0
2025-03-17_14-36-41.960-0-143,00000400.jpeg,1,0,0,0
2025-03-17_14-36-41.960-0-143,00000455.jpeg,0,0,0,0
2025-03-17_14-36-41.960-0-143,00000505.jpeg,6,0,2,1
2025-03-17_14-36-41.960-0-143,00000555.jpeg,8,1,1,1
2025-03-17_14-36-41.960-0-143,00000605.jpeg,1,1,2,1
2025-03-17_14-36-41.960-0-143,00000870.jpeg,2,0,2,0
2025-03-17_14-36-41.960-0-143,00000920.jpeg,3,0,4,0
2025-03-17_14-36-41.960-0-143,00000970.jpeg,4,0,4,1
2025-03-17_14-36-41.960-0-143,00001020.jpeg,4,0,4,0
2025-02-27_17-06-06.694-697-1010,00000025.jpeg,2,0,3,0
2025-02-27_17-06-06.694-697-1010,00000075.jpeg,2,2,0,1
2025-02-27_17-06-06.694-697-1010,00000125.jpeg,1,1,0,1
2025-02-27_17-06-06.694-697-1010,00000175.jpeg,3,0,1,1
2025-02-27_17-06-06.694-697-1010,00000320.jpeg,0,1,2,3
2025-02-27_17-06-06.694-697-1010,00000370.jpeg,2,0,2,0
2025-02-27_17-06-06.694-697-1010,00000420.jpeg,2,0,1,0
2025-02-27_17-06-06.694-697-1010,00000470.jpeg,2,0,0,1
2025-02-27_17-06-06.694-697-1010,00000615.jpeg,1,0,2,2
2025-02-27_17-06-06.694-697-1010,00000665.jpeg,3,0,0,0
2025-02-27_17-06-06.694-697-1010,00000715.jpeg,2,0,2,0
2025-02-27_17-06-06.694-697-1010,00000765.jpeg,1,0,3,0
2025-02-27_17-06-06.694-697-1010,00001210.jpeg,3,1,4,1
2025-02-27_17-06-06.694-697-1010,00001260.jpeg,0,0,2,0
2025-02-27_17-06-06.694-697-1010,00001310.jpeg,0,0,1,0
2025-02-27_17-06-06.694-697-1010,00001360.jpeg,2,0,2,1
2025-02-27_17-06-06.694-697-1010,00001505.jpeg,3,0,3,0
2025-02-27_17-06-06.694-697-1010,00001555.jpeg,2,0,3,0
2025-02-27_17-06-06.694-697-1010,00001605.jpeg,0,0,2,0
2025-02-27_17-06-06.694-697-1010,00001655.jpeg,3,0,2,0
2025-02-27_17-06-06.694-697-1010,00001800.jpeg,2,0,2,0
2025-02-27_17-06-06.694-697-1010,00001850.jpeg,2,1,1,2
2025-02-27_17-06-06.694-697-1010,00001900.jpeg,1,0,3,0
2025-02-27_17-06-06.694-697-1010,00001950.jpeg,3,1,1,1
2025-02-27_17-06-06.694-697-1010,00002000.jpeg,3,0,2,0
2025-02-27_17-06-06.694-697-1010,00002145.jpeg,2,0,3,0
2025-02-27_17-06-06.694-697-1010,00002195.jpeg,0,0,0,0
2025-02-27_17-06-06.694-697-1010,00002245.jpeg,1,0,1,0
2025-02-27_17-06-06.694-697-1010,00002295.jpeg,2,0,2,0
2025-02-27_17-06-06.694-697-1010,00002440.jpeg,3,0,2,0
2025-02-27_17-06-06.694-697-1010,00002490.jpeg,1,0,2,0
2025-02-27_17-06-06.694-697-1010,00002540.jpeg,2,0,3,0
2025-02-27_17-06-06.694-697-1010,00002590.jpeg,1,0,2,0
2025-02-27_17-06-06.694-697-1010,00002735.jpeg,3,0,3,0
2025-02-27_17-06-06.694-697-1010,00002785.jpeg,1,0,3,0
2025-02-27_17-06-06.694-697-1010,00002835.jpeg,5,0,5,0
2025-02-27_17-06-06.694-697-1010,00002885.jpeg,2,0,2,1
2025-02-27_17-06-06.694-697-1010,00003030.jpeg,0,1,1,2
2025-02-27_17-06-06.694-697-1010,00003080.jpeg,1,0,2,2
2025-03-25_15-23-10.026-5-42,00000210.jpeg,8,1,1,1
2025-03-25_15-23-10.026-5-42,00000260.jpeg,8,1,1,1
2025-03-25_15-23-10.026-5-42,00000310.jpeg,8,1,1,1
2025-03-25_15-23-10.026-5-42,00000360.jpeg,8,1,1,1
2025-03-24_17-29-33.308-0-372,00000460.jpeg,3,2,1,1
2025-03-24_17-29-33.308-0-372,00000510.jpeg,4,3,1,4
2025-03-24_17-29-33.308-0-372,00000560.jpeg,3,5,0,3
2025-03-24_17-29-33.308-0-372,00000610.jpeg,3,3,1,2
2025-03-24_17-29-33.308-0-372,00001925.jpeg,4,1,0,1
2025-03-24_17-29-33.308-0-372,00001975.jpeg,3,2,0,1
2025-03-24_17-29-33.308-0-372,00002025.jpeg,6,1,0,1
2025-03-24_17-29-33.308-0-372,00002075.jpeg,7,0,0,3
2025-03-24_17-29-33.308-0-372,00002130.jpeg,4,3,0,2
2025-03-24_17-29-33.308-0-372,00002180.jpeg,7,2,0,1
2025-03-24_17-29-33.308-0-372,00002230.jpeg,5,1,1,2
2025-03-24_17-29-33.308-0-372,00002280.jpeg,4,1,1,1
2025-03-24_17-29-33.308-0-372,00002335.jpeg,4,1,0,1
2025-03-24_17-29-33.308-0-372,00002385.jpeg,3,3,0,2
2025-03-24_17-29-33.308-0-372,00002435.jpeg,4,2,0,1
2025-03-24_17-29-33.308-0-372,00002485.jpeg,9,2,0,1
2025-03-24_17-29-33.308-0-372,00002540.jpeg,5,0,1,0
2025-03-24_17-29-33.308-0-372,00002590.jpeg,6,1,0,3
2025-03-24_17-29-33.308-0-372,00002640.jpeg,3,2,0,1
2025-03-24_17-29-33.308-0-372,00002690.jpeg,5,1,0,1
2025-03-24_17-29-33.308-0-372,00002745.jpeg,5,1,0,2
2025-03-24_17-29-33.308-0-372,00002795.jpeg,4,0,1,0
2025-03-24_17-29-33.308-0-372,00002845.jpeg,5,0,0,0
2025-03-24_17-29-33.308-0-372,00002895.jpeg,4,1,1,1
2025-03-24_17-29-33.308-0-372,00002950.jpeg,2,0,2,1
2025-03-24_17-29-33.308-0-372,00003000.jpeg,5,2,0,3
2025-03-24_17-29-33.308-0-372,00003050.jpeg,8,3,0,3
2025-03-24_17-29-33.308-0-372,00003100.jpeg,6,0,0,1
2025-03-24_17-29-33.308-0-372,00003155.jpeg,4,0,0,0
2025-03-24_17-29-33.308-0-372,00003205.jpeg,4,0,1,1
2025-03-24_17-29-33.308-0-372,00003255.jpeg,3,3,0,3
2025-03-24_17-29-33.308-0-372,00003305.jpeg,3,1,0,2
2025-03-24_17-29-33.308-0-372,00003360.jpeg,5,1,0,1
2025-03-24_17-29-33.308-0-372,00003410.jpeg,6,0,2,0
2025-03-24_17-29-33.308-0-372,00003460.jpeg,8,1,4,1
2025-03-24_17-29-33.308-0-372,00003510.jpeg,5,1,2,2
2025-03-24_17-29-33.308-0-372,00003560.jpeg,5,2,0,4
2025-03-24_17-29-33.308-0-372,00003615.jpeg,8,2,0,1
2025-03-24_17-29-33.308-0-372,00003665.jpeg,4,2,0,3
2025-03-24_17-29-33.308-0-372,00003715.jpeg,5,4,0,2
2025-03-17_15-53-36.227-0-110,00000045.jpeg,3,1,0,0
2025-03-17_15-53-36.227-0-110,00000095.jpeg,0,1,0,1
2025-03-17_15-53-36.227-0-110,00000145.jpeg,7,1,0,1
2025-03-17_15-53-36.227-0-110,00000195.jpeg,0,0,0,1
2025-03-17_15-53-36.227-0-110,00000250.jpeg,0,1,1,1
2025-03-17_15-53-36.227-0-110,00000300.jpeg,2,1,0,1
2025-03-17_15-53-36.227-0-110,00000350.jpeg,1,3,0,3
2025-03-17_15-53-36.227-0-110,00000400.jpeg,3,1,0,1
2025-03-17_15-53-36.227-0-110,00000455.jpeg,5,2,0,1
2025-03-17_15-53-36.227-0-110,00000505.jpeg,6,0,2,0
2025-03-17_15-53-36.227-0-110,00000555.jpeg,5,0,1,1
2025-03-17_15-53-36.227-0-110,00000605.jpeg,7,0,0,0
2025-03-17_15-53-36.227-0-110,00000660.jpeg,9,0,1,1
2025-03-17_15-53-36.227-0-110,00000710.jpeg,7,0,2,1
2025-03-17_15-53-36.227-0-110,00000760.jpeg,4,1,0,1
2025-03-17_15-53-36.227-0-110,00000810.jpeg,3,0,0,0
2025-03-17_15-53-36.227-0-110,00000865.jpeg,1,1,0,1
2025-03-17_15-53-36.227-0-110,00000915.jpeg,1,0,0,0
2025-03-17_15-53-36.227-0-110,00000965.jpeg,2,0,0,0
